id,human_similarity,Statement_1,Statement_2,cosine_from_harmony,cosine_openai
31,5,Trouble remembering important parts of the stressful experience?,There are times when it feels like someone is touching me when no one is actually there.,0.209952018628756,0.7727044691626642
36,12,Loss of interest in activities that you used to enjoy?,Had difficulty concentrating?,0.364000480145065,0.8658200907759724
42,13,Not being able to stop or control worrying?,I often have difficulty following what someone is saying to me.,0.379304991728381,0.757244894252905
48,10,I sometimes avoid going to places where there will be many people because I will get anxious.,Have had difficulty concentrating?,0.222191080519163,0.7881152506943387
53,12,I often feel that others have it in for me.,My thoughts are so hazy and unclear that I wish that I could just reach up and put them into place.,0.246654588343104,0.7950506149951012
59,11,Are your thoughts sometimes so strong that you can almost hear them?,Had feelings of worthlessness or guilt?,0.283146764176868,0.7991098142487015
64,9,People sometimes comment on my unusual mannerisms and habits.,Most of the time I find it is very difficult to get my thoughts in order.,0.414798629006166,0.8092733502518538
71,12,Do you believe in telepathy (mind-reading)?,My emotions have almost always seemed flat regardless of what is going on around me.,-0.214847553830068,0.7445379709604607
76,22,Have you ever felt that you are communicating with another person telepathically (by mind-reading)?,I have trouble following conversations with others.,0.478591802254626,-0.8152147951336006
82,8,Becoming easily annoyed or irritable?,Some people can make me aware of them just by thinking about me.,0.210820814171828,0.772651014625869
87,17,"Feeling down, depressed, or hopeless?",I often have difficulty organizing what I am supposed to be doing.,0.185682621228352,0.7750482172271747
93,12,"Do you feel that there is no one you are really close to outside of your immediate family, or people you can confide in or talk to about personal problems?",There are just not many things that I have ever really enjoyed doing.,0.305996654539602,0.7818274839843756
98,10,Do you sometimes feel that other people are watching you?,My emotions have almost always seemed flat regardless of what is going on around me.,-0.377742111321969,0.7757095237964343
103,12,"Thoughts that you would be better off dead, or of hurting yourself in some way?","Throughout my life, I have had little interest in dating or being in a romantic relationship.",-0.151662772277181,-0.753627000317362
109,10,Do you feel that you cannot get “close” to people?,"Avoiding internal reminders of the experience (for example, thoughts, feelings, or physical sensations)?",-0.322602560563286,0.7807973712589086
114,30,"Trouble experiencing positive feelings (for example, being unable to feel happiness or have loving feelings for people close to you)?",Have had difficulty concentrating?,0.312869893535634,0.8472762616939143
119,25,Feeling very upset when something reminded you of the stressful experience?,Had recurrent thoughts of death or suicide?,0.516552415042593,0.8339361479582799
124,13,"I am an odd, unusual person.","If given the choice, I would much rather be with another person than alone.",-0.334231178764321,0.798002157579868
129,33,"Repeated, disturbing, and unwanted memories of the stressful experience?",Having powerful images or memories that sometimes come into your mind in which you feel the experience is happening again in the here and now?,0.729379860004376,0.8699326424211595
134,9,Do everyday things seem unusually large or small,Had recurrent thoughts of death or suicide?,-0.167151255717723,0.7779160915790988
139,7,Being “superalert” or watchful or on guard?,There are just not many things that I have ever really enjoyed doing.,-0.227674935533463,-0.7368313691512163
144,38,Feeling tired or having little energy?,Moved slower or felt more restless?,0.601335579223645,0.8525601017583927
149,11,Do you often feel nervous when you are in a group of unfamiliar people?,My thoughts are so hazy and unclear that I wish that I could just reach up and put them into place.,0.355404578641374,0.7497127862685026
154,14,Worrying too much about different things?,Had recurrent thoughts of death or suicide?,0.313273984723717,0.8139526621362562
160,10,"Having strong negative beliefs about yourself, other people, or the world (for example, having thoughts such as:I am bad, there is something seriously wrong with me, no one can be trusted, the world is completely dangerous",I have trouble following conversations with others.,0.308094126377941,0.7713687541742702
165,9,"Irritable behavior, angry outbursts, or acting aggressively?","Avoiding internal reminders of the experience (for example, thoughts, feelings, or physical sensations)?",-0.331286486100236,-0.7839121041321556
170,8,"When you look at a person or yourself in a mirror, have you ever seen the face change right before your eyes?",My thoughts are so hazy and unclear that I wish that I could just reach up and put them into place.,-0.203347947343833,0.75876432265883
175,67,Do you believe in telepathy (mind-reading)?,I have sometimes felt that strangers were reading my mind.,0.485999911929871,0.8472438319635217
21,69,I find it hard to be emotionally close to other people.,"Being “super-alert”, watchful, or on guard?",-0.215260804522007,-0.760466682856372
26,52,"I am an odd, unusual person.",I often worry that someone or something is controlling my behavior.,0.367057551981673,0.8215562478204976
31,36,"Feeling down, depressed, or hopeless?",I have always preferred to be disconnected from the world.,-0.259378051311036,-0.7585762086645262
36,53,I sometimes jump quickly from one topic to another when speaking.,"Felt your heart racing, difficulty breathing, stomach discomfort, or dry mouth?",0.123667888792059,0.7343334384925735
41,0,Feeling very upset when something reminded you of the stressful experience?,There are times when it feels like someone is touching me when no one is actually there.,0.401925140437765,0.8080585444773238
46,14,Trouble remembering important parts of the stressful experience?,Had feelings of worthlessness or guilt?,0.404184698416042,0.8233120873791411
51,0,Feeling bad about yourself - or that you are a failure or have let yourself or your family down?,"I have had experiences with seeing the future, ESP or a sixth sense.",0.316984769059401,0.736751229771042
56,70,"Trouble concentrating on things, such as reading the newspaper or watching television?",Most of the time I find it is very difficult to get my thoughts in order.,0.497205928881408,0.8089988317059609
